#itr,#feature,lrate,regSocial,regBias,regPostv,regNegtv,regUser,regItem,RMSE(X),BPTOPT(Y),RMSE(XY),Prec[5],Prec[10],Recl[5],Recl[10]
1,10,0.001,0.7,0.77,0.015,0.019,0.015,0.019,0.39800914994472,-44913.1681489204,2.29118923628901
2,10,0.001,0.7,0.77,0.015,0.019,0.0179879266877672,0.0220291207782242,0.429471329777029,-42871.702763372,2.2780804025267
3,10,0.001,0.7,0.77,0.015,0.019,0.020583282748008,0.0246865511468919,0.465914606251145,-41383.2178604222,2.26270938258735
4,10,0.001,0.7,0.77,0.015,0.019,0.0227949310524073,0.0269877761695324,0.506329856996233,-39923.3882094735,2.24496961641043
5,10,0.001,0.7,0.77,0.015,0.019,0.024635390948427,0.0289530083434511,0.550068767009241,-38971.6694637024,2.22479296203948
6,10,0.001,0.7,0.77,0.015,0.019,0.0261221675828236,0.0306079825158005,0.595635652622778,-37872.0860527827,2.20243199568211
7,10,0.001,0.7,0.77,0.015,0.019,0.0272780027524589,0.0319822845206558,0.640692368592919,-37167.5991258792,2.17842979089193
8,10,0.001,0.7,0.77,0.015,0.019,0.0281292468194684,0.0331056637426863,0.683667731469901,-36364.0594749712,2.15299833879275
9,10,0.001,0.7,0.77,0.015,0.019,0.0286986288801334,0.0340013710827039,0.723927792805426,-35944.2915622475,2.12636014970056
10,10,0.001,0.7,0.77,0.015,0.019,0.0290052062371533,0.0346876139822388,0.761264302501251,-35404.6706896836,2.0988472701643
11,10,0.001,0.7,0.77,0.015,0.019,0.0290685780955389,0.0351810187478745,0.795740476439403,-34710.3290987392,2.07046524082415
12,10,0.001,0.7,0.77,0.015,0.019,0.0289073328098579,0.0354955887257812,0.827339462375566,-34330.5993432485,2.04118428139858
13,10,0.001,0.7,0.77,0.015,0.019,0.0285393232953257,0.0356438172952944,0.855762483252104,-34009.7097255717,2.01104884091404
14,10,0.001,0.7,0.77,0.015,0.019,0.0279822882684296,0.0356380245970756,0.880785090106311,-33756.6669215776,1.98012640712565
15,10,0.001,0.7,0.77,0.015,0.019,0.0272541025748551,0.0354907536327427,0.902362948799056,-33363.2837065578,1.94852775214392
16,10,0.001,0.7,0.77,0.015,0.019,0.0263712555155533,0.0352130229463259,0.920526890878122,-33270.04927707,1.91649462975828
17,10,0.001,0.7,0.77,0.015,0.019,0.0253503475012633,0.03481569879653,0.935440302572076,-32990.5056101782,1.8841950489334
18,10,0.001,0.7,0.77,0.015,0.019,0.0242071029232239,0.0343084612338858,0.947251723382704,-32770.7720741112,1.85173187051178
19,10,0.001,0.7,0.77,0.015,0.019,0.0229556225735682,0.0336990052900082,0.956312599620226,-32504.1165203081,1.8191462182948
20,10,0.001,0.7,0.77,0.015,0.019,0.0216091118145149,0.0329941012690048,0.962886940473769,-32422.8180889623,1.78667762456405
21,10,0.001,0.7,0.77,0.015,0.019,0.020181289227705,0.0322013626863904,0.967175306126525,-32398.9127503532,1.75438483559956
22,10,0.001,0.7,0.77,0.015,0.019,0.0186836847379633,0.0313268222904558,0.969507794829161,-32286.8467315766,1.72241036487535
23,10,0.001,0.7,0.77,0.015,0.019,0.0171285924901217,0.0303778371740531,0.970149816070503,-32090.4998241368,1.69080748478649
24,10,0.001,0.7,0.77,0.015,0.019,0.0155266514241077,0.0293607245240937,0.969341264319532,-31948.1633965688,1.65976509210214
25,10,0.001,0.7,0.77,0.015,0.019,0.0138882617704902,0.028281608685338,0.967243963766312,-32017.9149284901,1.6293426026936
26,10,0.001,0.7,0.77,0.015,0.019,0.0122241186509737,0.0271475814110437,0.963991279136764,-31940.6904491386,1.59964160813923
27,10,0.001,0.7,0.77,0.015,0.019,0.0105436270066834,0.0259646664579214,0.95951898414427,-31798.2563547445,1.57071228403245
28,10,0.001,0.7,0.77,0.015,0.019,0.00885597469722313,0.0247387626336658,0.953869997402582,-31427.7210459792,1.542576439263
29,10,0.001,0.7,0.77,0.015,0.019,0.00716924033412154,0.0234749502720409,0.947409482449463,-31812.9267414864,1.51542875298209
30,10,0.001,0.7,0.77,0.015,0.019,0.00549014132628255,0.0221778745110654,0.940277342442903,-31599.4776726783,1.48917670030308
31,10,0.001,0.7,0.77,0.015,0.019,0.00382496323375331,0.0208519007604448,0.932675563374892,-31548.2565141193,1.46390583947808
32,10,0.001,0.7,0.77,0.015,0.019,0.00217951622913646,0.0195007413463222,0.92488785488327,-31304.4399618621,1.43956775911302
33,10,0.001,0.7,0.77,0.015,0.019,0.000559436398270089,0.0181283512663478,0.916986302059491,-31516.459137623,1.4160113539159
34,10,0.001,0.7,0.77,0.015,0.019,-0.0010316268765365,0.0167374056652983,0.909022837470151,-31288.2036248185,1.39348368419799
35,10,0.001,0.7,0.77,0.015,0.019,-0.00258869977313524,0.0153313719026125,0.900991460901503,-31612.9742637696,1.37184973728352
